Paper_ID,Fitness,Fitness_class,Pre_postcop,Trait,Trait_class,biol_interaction,Trait.variant,Sex,Group_factor,Year,Density,Grouping_2,Grouping_3,Treatment,min_freq,max_freq,freq_range,Lab_Field,Method,Kingdom,Class,Order,Phylum,Genus,Species,d,var_d,total_n,Resarcher,Authors,Title,Journal,Pub_Year,Source,species,Gs,Var_Gs,species2
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,FF,NA,High density,High density,Starch,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-1.958733664,1.119519652,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-1.7032467,1.119519652,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SS,NA,Low density,Low density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,0.284883202,0.583022634,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,0.24772452,0.583022634,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SS,NA,High density,High density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-1.061135682,0.732286991,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-0.9227267,0.732286991,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,FF,NA,Low density,Low density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-0.169363872,0.575526303,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-0.1472729,0.575526303,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,FF,NA,High density,High density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-2.119793836,1.213360844,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-1.843299,1.213360844,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,Low density,Low density,Standard,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-0.305679837,0.584777166,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-0.2658086,0.584777166,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,High density,High density,Standard,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-1.089977026,0.741149988,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-0.9478061,0.741149988,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,Low density,Low density,Starch,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-2.48321832,1.452339032,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-2.1593203,1.452339032,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,High density,High density,Starch,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-1.758078986,1.012977389,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-1.5287643,1.012977389,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,Low density,Low density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,0.417452345,0.59632378,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,0.36300204,0.59632378,Drosophila subobscura
1549,Viability,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Both,SF,NA,High density,High density,Maltose,,0.1,1,0.9,Laboratory,Laboratory,Animalia,Insecta,Diptera,Arthropoda,Drosophila,Drosophila subobscura,-0.00050472,0.571428608,8,Miguel,"Andjelkovic, M; Savic, T; Milanovic, M; Stamenkovic-Radak, M",Adaptive significance of amylase polymorphism in Drosophila. XII. density- and frequency-dependent selection at the Amy locus in Drosophila subobscura reared on media with different carbohydrate composition,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,2003,WoS,Drosophila subobscura,-0.0004389,0.571428608,Drosophila subobscura
1558,Survival,Viability,,Colouration,Colouration,Other,Frequency of colour morph,Males,,NA,NA,,,,0.033,0.083,0.05,Lab,Mesocosm,Animalia,Actinopterygii,Cyprinodontiformes,Chordata,Gambusia,Gambusia holbrooki,-0.037762457,0.095848833,46,Miguel,"Horth, L; Travis, J",Frequency-dependent numerical dynamics in mosquitofish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2002,WoS,Gambusia holbrooki,-0.037115101,0.095848833,Gambusia holbrooki
1558,Survival,Viability,,Colouration,Colouration,Other,Frequency of colour morph,Both,,NA,NA,,,,0.033,0.083,0.05,Lab,Mesocosm,Animalia,Actinopterygii,Cyprinodontiformes,Chordata,Gambusia,Gambusia holbrooki,-0.665985229,0.10065438,46,Miguel,"Horth, L; Travis, J",Frequency-dependent numerical dynamics in mosquitofish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2002,WoS,Gambusia holbrooki,-0.654568339,0.10065438,Gambusia holbrooki
1558,Survival,Viability,,Colouration,Colouration,Other,Frequency of colour morph,Females,,NA,NA,,,,0.033,0.083,0.05,Lab,Mesocosm,Animalia,Actinopterygii,Cyprinodontiformes,Chordata,Gambusia,Gambusia holbrooki,0.750510031,0.101955782,46,Miguel,"Horth, L; Travis, J",Frequency-dependent numerical dynamics in mosquitofish,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2002,WoS,Gambusia holbrooki,0.737644145,0.101955782,Gambusia holbrooki
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Males,Fitness orange,NA,NA,Effect of sires,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.624295206,0.115519592,39,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,0.61155449,0.115519592,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Males,Fitness orange,NA,NA,Effect of sires,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.7831189,0.118289108,40,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.7675602,0.118289108,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Males,Fitness orange,NA,NA,Effect of sires,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.628425031,0.133179334,34,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.6135803,0.133179334,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Males,Fitness yellow,NA,NA,Effect of sires,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.517857501,0.177840683,25,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,0.50078528,0.177840683,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Males,Fitness yellow,NA,NA,Effect of sires,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.477598164,0.136390323,32,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.4655579,0.136390323,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Males,Fitness yellow,NA,NA,Effect of sires,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.82568765,0.203554787,24,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.7972157,0.203554787,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Males,Fitness blue,NA,NA,Effect of sires,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.676434698,0.135077694,34,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.6604559,0.135077694,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Males,Fitness blue,NA,NA,Effect of sires,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.584943554,0.108553974,41,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.5736221,0.108553974,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Males,Fitness blue,NA,NA,Effect of sires,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.392673609,0.125884623,34,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.3833979,0.125884623,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Females,Fitness orange,NA,NA,Effect of dams,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.921082108,0.142599772,35,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,0.89998862,0.142599772,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Females,Fitness orange,NA,NA,Effect of dams,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.283567101,0.156938858,27,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,0.27497416,0.156938858,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Females,Fitness orange,NA,NA,Effect of dams,,,0.17,0.52,0.35,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,0.377316992,0.125526306,34,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,0.36840399,0.125526306,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Females,Fitness yellow,NA,NA,Effect of dams,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.515496495,0.137604408,32,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.5025008,0.137604408,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Females,Fitness yellow,NA,NA,Effect of dams,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.585853833,0.114295387,39,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.5738976,0.114295387,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Females,Fitness yellow,NA,NA,Effect of dams,,,0.32,0.56,0.24,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.155446254,0.167673481,25,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.1503217,0.167673481,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency orange,Females,Fitness blue,NA,NA,Effect of dams,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.799989855,0.165713706,29,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.7775602,0.165713706,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency yellow,Females,Fitness blue,NA,NA,Effect of dams,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.311484503,0.120500665,35,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.3043513,0.120500665,Uta stansburiana
1595,Fitness ,Viability,,Throat colour,Colouration,Other,Frequency blue,Females,Fitness blue,NA,NA,Effect of dams,,,0.16,0.44,0.28,Field,Field experiment,Animalia,Reptilia,Squamata,Chordata,Uta,Uta stansburiana,-0.463175071,0.123956798,35,Miguel,"Sinervo, B; Bleay, C; Adamopoulou, C",Social causes of correlational selection and the resolution of a heritable throat color polymorphism in a lizard,EVOLUTION,2001,WoS,Uta stansburiana,-0.452568,0.123956798,Uta stansburiana
1601,Relative reproductive success,Sexual,Precopulatory,Colour morph,Colouration,Reproductive competition,Frequency of yellow morph,Males,,NA,NA,,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Asparagales,Tracheophyta,Dactylorhiza,Dactylorhiza sambucina,-14.03584786,0.807249097,250,Miguel,"Gigord, LDB; Macnair, MR; Smithson, A",Negative frequency-dependent selection maintains a dramatic flower color polymorphism in the rewardless orchid Dactylorhiza sambucina (L.) Soo,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2001,WoS,Dactylorhiza sambucina,-13.993358,0.807249097,Dactylorhiza sambucina
1601,Pollinia deposition,Sexual,Precopulatory,Colour morph,Colouration,Reproductive competition,Frequency of yellow morph,Females,,NA,NA,,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Asparagales,Tracheophyta,Dactylorhiza,Dactylorhiza sambucina,-2.338738329,0.038030912,250,Miguel,"Gigord, LDB; Macnair, MR; Smithson, A",Negative frequency-dependent selection maintains a dramatic flower color polymorphism in the rewardless orchid Dactylorhiza sambucina (L.) Soo,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2001,WoS,Dactylorhiza sambucina,-2.3316584,0.038030912,Dactylorhiza sambucina
1601,Fruit set,Fecundity,,Colour morph,Colouration,Reproductive competition,Frequency of yellow morph,Females,,NA,NA,,,,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Asparagales,Tracheophyta,Dactylorhiza,Dactylorhiza sambucina,-3.227137186,0.057889215,250,Miguel,"Gigord, LDB; Macnair, MR; Smithson, A",Negative frequency-dependent selection maintains a dramatic flower color polymorphism in the rewardless orchid Dactylorhiza sambucina (L.) Soo,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2001,WoS,Dactylorhiza sambucina,-3.2173679,0.057889215,Dactylorhiza sambucina
1608,Fruit per plant,Fecundity,,Genetic variant,Genotype,Reproductive competition,Frequency of genotype,Hermaphrodites,,NA,NA,,,,0.2,0.8,0.6,Laboratory,Laboratory,Plantae,Magnoliopsida,Brassicales,Tracheophyta,Arabidopsis,Arabidopsis thaliana,0.483696775,0.063669813,100,Miguel,"Andalo, C; Goldringer, I; Godelle, B",Inter- and intragenotypic competition under elevated carbon dioxide in Arabidopsis thaliana,ECOLOGY,2001,WoS,Arabidopsis thaliana,0.479985547,0.063669813,Arabidopsis thaliana
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1994,NA,1994,Faro stronger,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.265395249,1.01760866,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-0.1930147,1.01760866,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1993,NA,1993,Tres stronger,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-2.156991985,2.163153605,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-1.5687214,2.163153605,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1994,NA,1994,Faro stronger,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-6.69318459,12.19967999,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-4.8677706,12.19967999,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1993,NA,1993,Tres stronger,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-2.150011021,2.155636847,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-1.5636444,2.155636847,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1993,NA,1993,Tres stronger,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-2.923831327,3.137197408,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-2.1264228,3.137197408,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1994,NA,1994,Tyee both,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-1.664173459,1.692368325,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-1.210308,1.692368325,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1993,NA,1993,Tres stronger,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-2.191988854,2.201203784,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-1.5941737,2.201203784,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1994,NA,1994,Tyee both,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.365759368,1.033444979,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-0.2660068,1.033444979,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1994,NA,1994,Tres weaker,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,4.854364266,6.891213106,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,3.53044674,6.891213106,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1993,NA,1993,Tyee weaker,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,2.355359639,2.386929757,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,1.71298883,2.386929757,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1994,NA,1994,Tres weaker,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,2.541313656,2.614568774,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,1.84822811,2.614568774,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1993,NA,1993,Tyee weaker,Tres/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.153592164,1.005897638,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-0.1117034,1.005897638,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1993,NA,1993,Faro weaker,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,1.522621896,1.57959436,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,1.10736138,1.57959436,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Parasitism,Frequency of genotype,Hermaphrodites,Disease,1993,NA,1993,Faro weaker,Faro/Tres,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,0.757706016,1.143529602,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,0.55105892,1.143529602,Triticum aestivum
1619,Absolute fitness,Viability,,Genetic variant,Genotype,Competition,Frequency of genotype,Hermaphrodites,No disease,1994,NA,1994,Faro stronger,Faro/Tyee,0.1,0.9,0.8,Field,Field experiment,Plantae,Liliopsida,Poales,Streptophyta,Triticum,Triticum aestivum,-0.955912615,1.228442232,5,Miguel,"Brunet, J; Mundt, CC",Effects of competition on resistance gene polymorphism in a plant/pathogen system,HEREDITY,2000,WoS,Triticum aestivum,-0.6952092,1.228442232,Triticum aestivum
